Question,First_half,Label
"Hành vi khách quan của tội cướp giật tài  [MASKED]
A: Gian dối 
B: Công khai và nhanh chóng
C: Làm nạn nhân lâm vào tình trạng không thể chống cự được 
D: Lén lút
",Hành vi khách quan của tội cướp giật tài ,sản (Điều 171) có đặc điểm đặc trưng là:
"Hành vi nào sau đây là hành vi khách quan  [MASKED]
A: Đe dọa sẽ dùng vũ lực để chiếm đoạt tài sản 
B: Bắt giữ người trái phép nhằm chiếm đoạt tài sản
C: Dùng vũ lực để chiếm đoạt tài sản 
D: Lén lút chiếm đoạt tài sản
",Hành vi nào sau đây là hành vi khách quan ,của tội bắt cóc nhằm chiếm đoạt tài sản (Điều 169):
"Hành vi quan hệ tình dục khác không phải  [MASKED]
A: Tội cưỡng dâm 
B: Tội hiếp dâm người dưới 16 tuổi
C: Tội dâm ô với người dưới 16 tuổi 
D: Tội hiếp dâm
",Hành vi quan hệ tình dục khác không phải ,là hành khách quan của tội phạm nào sau đây?
"Hậu quả nào sau đây là dấu hiệu  [MASKED]
A: Nạn nhân bị thương 
B: Nạn nhân tự sát
C: Nạn nhân chết 
D: Nạn nhân thiệt hại về thể chất
",Hậu quả nào sau đây là dấu hiệu ,bắt buộc được quy định trong tội bức tử?
"Hiếp dâm dẫn đến hậu quả chết người (điểm  [MASKED]
A: Lỗi với hậu quả chết người là lỗi vô ý 
B: Lỗi với hành vi của người phạm tội là vô ý và lỗi đối với hậu quả chết người là cố ý
C: Lỗi với hành vi và hậu quả đều là cố ý 
D: Lỗi với hậu quả chết người là lỗi cố ý
",Hiếp dâm dẫn đến hậu quả chết người (điểm ,d khoản 3 Điều 141 BLHS) là trường hợp:
"Hình phạt nào sau đây có thể  [MASKED]
A: Phạt tiền 
B: Cấm cư trú
C: Quản chế 
D: Tịch thu tài sản
",Hình phạt nào sau đây có thể ,tuyên độc lập đối với người phạm tội:
"Hình phạt nào sau đây không áp  [MASKED]
A: Đình chỉ hoạt động có thời hạn 
B: Đình chỉ hoạt động vĩnh viễn
C: Phạt tiền 
D: Cấm cư trú
",Hình phạt nào sau đây không áp ,dụng cho pháp nhân thương mại phạm tội:
"Hình phạt nào sau đây không thể tuyên độc  [MASKED]
A: Đình chỉ hoạt động có thời hạn 
B: Đình chỉ hoạt động vĩnh viễn
C: Cấm huy động vốn 
D: Phạt tiền
",Hình phạt nào sau đây không thể tuyên độc ,lập đối với pháp nhân thương mại phạm tội:
"Hình phạt tiền không được áp dụng  [MASKED]
A: Tội thiếu trách nhiệm gây thiệt hại đến tài sản của Nhà nước, cơ quan, tổ chức, doanh nghiệp 
B: Tội cướp tài sản
C: Tội hủy hoại hoặc cố ý làm hư hỏng tài sản 
D: Tội sử dụng trái phép tài sản
",Hình phạt tiền không được áp dụng ,đối với tội phạm nào sau đây:
"Không truy cứu trách nhiệm tư tưởng của con người là  [MASKED]
A: Nguyên tắc lỗi 
B: Nguyên tắc nhân đạo
C: Nguyên tắc phân hóa trách nhiệm hình sự 
D: Nguyên tắc hành vi
",Không truy cứu trách nhiệm tư tưởng của con người là ,biểu hiện của nguyên tắc nào trong luật hình sự Việt Nam?
"Lỗi của người phạm tội chiếm giữ  [MASKED]
A: Lỗi cố ý 
B: Lỗi cố ý gián tiếp
C: Lỗi cố ý trực tiếp 
D: Lỗi vô ý vì quá tự tin
",Lỗi của người phạm tội chiếm giữ ,trái phép tài sản (Điều 176) là:
"Luật Hình sự có hiệu lực  [MASKED]
A: Quy định nội dung không có lợi cho người bị áp dụng luật 
B: Xác định có tội hoặc xác định tội nặng hơn
C: Xóa bỏ một tội phạm 
D: Xác định TNHS nặng hơn
",Luật Hình sự có hiệu lực ,trở về trước trong trường hợp:
"Luật Hình sự là hệ  [MASKED]
A: Xác định hình phạt áp dụng cho người thực hiện những hành vi nguy hiểm cho xã hội 
B: Xác định những hành vi nguy hiểm cho xã hội bị coi là tội phạm
C: Xác định những hành vi nguy hiểm cho xã hội bị coi là tội phạm và quy định hình phạt có thể áp dụng cho người đã thực hiện các tội phạm đó 
D: Xác định những hành vi nguy hiểm cho xã hội và hậu quả pháp lý bất lợi cho người thực hiện hành vi nguy hiểm đó
",Luật Hình sự là hệ ,thống các quy phạm pháp luật
"Luật Hình sự Việt Nam cấm truy tội  [MASKED]
A: Nguyên tắc lỗi 
B: Nguyên tắc hành vi
C: Nguyên tắc phân hóa trách nhiệm hình sự 
D: Nguyên tắc pháp chế
",Luật Hình sự Việt Nam cấm truy tội ,khách quan là biểu hiện của nguyên tắc nào?
"Mỗi người đồng phạm có thể tham gia vào việc thực hiện tội phạm ngay  [MASKED]
A: Chưa kết thúc 
B: Chưa bị phát hiện
C: Chưa gây ra hậu quả nguy hại cho xã hội 
D: Chưa hoàn thành
",Mỗi người đồng phạm có thể tham gia vào việc thực hiện tội phạm ngay ,từ đầu nhưng cũng có thể tham gia khi tội phạm đã xảy ra nhưng:
"Một trong các dấu hiệu bắt buộc có  [MASKED]
A: Động cơ giết người 
B: Lỗi cố ý
C: Hậu quả chết người 
D: Mục đích giết người
",Một trong các dấu hiệu bắt buộc có ,trong mặt khách quan của tội giết người là:
"Người buôn bán hàng giả nhưng không  [MASKED]
A: Không phạm tội 
B: Tội buôn bán hàng giả
C: Tội lừa đảo chiếm đoạt tài sản 
D: Tội lừa dối khách hàng
",Người buôn bán hàng giả nhưng không ,biết là hàng giả phạm tội gì?
"Người buôn bán pháo nổ qua  [MASKED]
A: Tội buôn bán hàng giả 
B: Tội buôn lậu
C: Tội buôn bán hàng cấm 
D: Tội trốn thuế
",Người buôn bán pháo nổ qua ,biên giới có thể định tội gì?
"Người buôn bán thuốc lá điếu sản xuất tại  [MASKED]
A: Tội buôn bán hàng cấm 
B: Tội buôn bán hàng giả
C: Tội buôn lậu 
D: Tội trốn thuế
",Người buôn bán thuốc lá điếu sản xuất tại ,Việt Nam qua biên giới có thể định tội gì?
"Người có hành vi chuẩn bị phạm tội nào  [MASKED]
A: Tội trộm cắp tài sản 
B: Tội bạo loạn
C: Tội giết người 
D: Tội rửa tiền
",Người có hành vi chuẩn bị phạm tội nào ,sau đây thì không phải chịu trách nhiệm hình sự
"Người có hành vi hứa hẹn tiêu thụ tài  [MASKED]
A: Được miễn trách nhiệm hình sự 
B: Không bị truy cứu trách nhiệm hình sự
C: Bị truy cứu về tội tiêu thụ tài sản do người khác phạm tội mà có 
D: Truy cứu trách nhiệm hình sự với vai trò đồng phạm
",Người có hành vi hứa hẹn tiêu thụ tài ,sản do người phạm tội mà có thì bị:
"Người có hành vi lén lút chiếm đoạt tài sản trị giá 500.000 đồng  [MASKED]
A: Được miễn hình phạt 
B: Được miễn trách nhiệm hình sự
C: Không bị truy cứu trách nhiệm hình sự 
D: Bị truy cứu trách nhiệm hình sự
",Người có hành vi lén lút chiếm đoạt tài sản trị giá 500.000 đồng ,nhưng đã bị xử phạt hành chính về hành vi trộm cắp tài sản thì:
"Người đang chấp hành hình phạt  [MASKED]
A: Được hoãn chấp hành hình phạt tù 
B: Được miễn chấp hành hình phạt
C: Được miễn trách nhiệm hình sự 
D: Được tha tù trước thời hạn
",Người đang chấp hành hình phạt ,tù mà bị bệnh nặng thì:
"Người lắp ráp những chi tiết của hàng hóa được nhập khẩu qua  [MASKED]
A: Tội buôn lậu 
B: Tội lừa đảo chiếm đoạt tài sản
C: Tội sản xuất hàng giả 
D: Tội sản xuất hàng cấm
",Người lắp ráp những chi tiết của hàng hóa được nhập khẩu qua ,biên giới để sản xuất hàng giả thì có thể định tội gì?
"Người phạm tội được miễn trách nhiệm  [MASKED]
A: Khi tiến hành điều tra, truy tố, xét xử, do sự thay đổi chính sách, pháp luật làm cho hành vi phạm tội không còn khả năng gây nguy hiểm cho xã hội nữa 
B: Hành vi không cấu thành tội phạm
C: Hành vi phạm tội chưa gây hậu quả nguy hiểm cho xã hội 
D: Khi người phạm tội không có lỗi với hành vi phạm tội
",Người phạm tội được miễn trách nhiệm ,hình sự trong trường hợp nào sau đây:
"Người phạm tội theo khoản 1 Điều 171 BLHS năm  [MASKED]
A: Đặc biệt nghiêm trọng 
B: Ít nghiêm trọng
C: Nghiêm trọng 
D: Rất nghiêm trọng
",Người phạm tội theo khoản 1 Điều 171 BLHS năm ,2015 – Tội cướp giật tài sản là tội phạm
"Người trộm cắp tài sản của người khác khi bị phát hiện đã có hành vi  [MASKED]
A: Tội công nhiên chiếm đoạt tài sản 
B: Tội cướp tài sản
C: Tội cướp giật tài sản 
D: Tội trộm cắp tài sản
",Người trộm cắp tài sản của người khác khi bị phát hiện đã có hành vi ,dùng vũ lực tấn công nhằm chiếm đoạt bằng được tài sản bị xử lý về tội:
"Nguyên tắc nào là nguyên tắc  [MASKED]
A: Nguyên tắc bình đẳng trước pháp luật 
B: Nguyên tắc nhân đạo
C: Nguyên tắc phân hóa trách nhiệm hình sự 
D: Nguyên tắc pháp chế
",Nguyên tắc nào là nguyên tắc ,đặc trưng của ngành luật hình sự?
"Những người đồng phạm không phải chịu trách nhiệm hình  [MASKED]
A: Hành vi nằm trong dự tính của những người đồng phạm 
B: Hành vi nằm trong kế hoạch của những người đồng phạm
C: Hành vi phát sinh ngoài kế hoạch nhưng được những người đồng phạm khác chấp nhận 
D: Hành vi không nằm trong kế hoạch chung của những người đồng phạm
",Những người đồng phạm không phải chịu trách nhiệm hình ,sự đối với hành vi của người thực hành nếu:
"Phạm tội chưa đạt  [MASKED]
A: Cả 3 phương án trên 
B: Định gây thiệt hại cho khách thể nhưng không gây thiệt hại được vì đối tượng tác động không có tính chất mà người phạm tội cho là có
C: Định gây thiệt hại cho khách thể nhưng không gây thiệt hại được vì không có đối tượng tác động 
D: Định gây thiệt hại nhưng không được vì sử dụng nhầm công cụ phạm tội
",Phạm tội chưa đạt ,vô hiệu là trường hợp
"Phương pháp điều chỉnh của  [MASKED]
A: Phương pháp mệnh lệnh 
B: Phương pháp phục tùng
C: Phương pháp mệnh lệnh – phục tùng 
D: Phương pháp tự thỏa thuận
",Phương pháp điều chỉnh của ,ngành luật hình sự là…
"Theo cách phân loại của luật hình sự Việt Nam thì tội phạm có  [MASKED]
A: Đặc biệt nghiêm trọng 
B: Ít nghiêm trọng
C: Rất nghiêm trọng 
D: Nghiêm trọng
",Theo cách phân loại của luật hình sự Việt Nam thì tội phạm có ,mức cao nhất của khung hình phạt là 10 năm tù thuộc loại tội:
"Thời điểm nào xác định phát sinh quan hệ  [MASKED]
A: Khi hành vi phạm tội xảy ra 
B: Khi người phạm tội bị bắt
C: Khi người phạm tội bị xét xử 
D: Khi phát hiện hành vi của người phạm tội
",Thời điểm nào xác định phát sinh quan hệ ,xã hội giữa người phạm tội và Nhà nước?
"Thời điểm tội phạm hoàn thành  [MASKED]
A: Đã bắt đầu thực hiện 
B: Đã bị dừng lại vì những nguyên nhân ngoài ý muốn
C: Đã thỏa mãn các dấu hiệu của cấu thành tội phạm 
D: Đã chấm dứt trên thực tế
",Thời điểm tội phạm hoàn thành ,là thời điểm mà tội phạm:
"Thời hạn đình chỉ hoạt động đối  [MASKED]
A: Tối đa là 05 năm 
B: Tối thiểu là 03 tháng
C: Từ 06 tháng đến 03 năm 
D: Từ 03 tháng đến 03 năm
",Thời hạn đình chỉ hoạt động đối ,với pháp nhân thương mại phạm tội là:
"Thủ đoạn nào sau đây không phải là  [MASKED]
A: Đe dọa dùng vũ lực để giao cấu 
B: Dùng vũ lực để giao cấu
C: Lợi dụng người lệ thuộc mình để ép họ miễn cưỡng giao cấu 
D: Lợi dụng tình trạng không thể chống cự của người khác để giao cấu
",Thủ đoạn nào sau đây không phải là ,thủ đoạn của tội hiếp dâm (Điều 141)?
"Tình tiết “có tính chất loạn luân” quy định tại Điểm a Khoản 2 Điều  [MASKED]
A: Người phạm tội và nạn nhân là anh em cùng mẹ khác cha 
B: Người phạm tội và nạn nhân có quan hệ lệ thuộc
C: Người phạm tội và nạn nhân là 2 anh em con chú – con bác 
D: Người phạm tội và nạn nhân là cha nuôi và con nuôi
",Tình tiết “có tính chất loạn luân” quy định tại Điểm a Khoản 2 Điều ,141 Bộ luật Hình sự 2015 được áp dụng trong trường hợp nào sau đây:
"Tình tiết hành hung để tẩu thoát trong  [MASKED]
A: Người phạm tội dùng vũ lực chống lại việc bắt giữ để tẩu thoát 
B: Người phạm tội dùng vũ lực để chiếm đoạt bằng được tài sản
C: Người phạm tội dùng vũ lực để gây thương tích của người khác 
D: Người phạm tội dùng vũ lực để tước đoạt tính mạng người khác
",Tình tiết hành hung để tẩu thoát trong ,tội cướp giật tài sản được hiểu là:
"Tình tiết nào sau đây không thuộc  [MASKED]
A: Mua sắm công cụ phạm tội 
B: Tìm người cảnh giới cho mình
C: Nói chuyện với bạn thân về ý định phạm tội của mình 
D: Vẽ sơ đồ địa điểm sẽ thực hiện tội phạm
",Tình tiết nào sau đây không thuộc ,về giai đoạn chuẩn bị phạm tội
"Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác trong trạng thái tinh thần bị  [MASKED]
A: 31% trở lên 
B: 11% trở lên
C: 30% trở lên 
D: 61% trở lên
",Tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác trong trạng thái tinh thần bị ,kích động mạnh quy định hậu quả của tội phạm phải ở mức độ tỷ lệ thương tật bao nhiêu phần trăm?
"Tội cướp tài sản  [MASKED]
A: Người phạm tội đã chiếm đoạt được tài sản 
B: Người phạm tội đã gây ra hậu quả với nạn nhân
C: Người phạm tội thực hiện hành vi dùng vũ lực nhằm chiếm đoạt tài sản 
D: Người phạm tội đã thực hiện hành vi chiếm đoạt
",Tội cướp tài sản ,(Điều 168) hoàn thành khi:
