Question,Label,Fed_prompt
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nội dung chính của chuyện [MASKED]
### Lựa chọn:
A: Ca ngợi tinh thần khảng khái, cương trực, dám đấu tranh chống lại cái ác trừ hại cho dân 
B: Đề cao vai trò của thần linh trong việc cứu giúp con người
C: Bài học nhân sinh về chính – tà, thiện ác 
D: A và C đúng",“Chức phán sự đền Tản Viên”?,Nội dung chính của chuyện
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thể loại truyện kể xa xưa nhất, thể hiện quan niệm về vũ trụ [MASKED]
### Lựa chọn:
A: Truyền thuyết 
B: Thần thoại
C: Cổ tích 
D: Ngụ ngôn",và khát vọng chinh phục thế giới tự nhiên của con người thời nguyên thủy,"Thể loại truyện kể xa xưa nhất, thể hiện quan niệm về vũ trụ"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Điều gì làm nên Sức [MASKED]
### Lựa chọn:
A: Nhân vật truyện 
B: Các chi tiết kì ảo
C: Giá trị nội dung, tư tưởng 
D: Đặc sắc nghệ thuật và giá trị nội dung, tư tưởng",hấp dẫn của truyện thần thoại?,Điều gì làm nên Sức
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thể loại văn học dân gian nào nhằm giải thích, phản ánh nhận thức, cách [MASKED]
### Lựa chọn:
A: Sử thi dân gian 
B: Truyền thuyết
C: Truyện thơ 
D: Thần thoại",hình dung của người thời cổ về nguồn gốc thế giới và đời sống con người?,"Thể loại văn học dân gian nào nhằm giải thích, phản ánh nhận thức, cách"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Văn bản Thần Trụ Trời [MASKED]
### Lựa chọn:
A: Truyền thuyết 
B: Truyện cổ tích
C: Thần thoại 
D: Truyện ngụ ngôn",thuộc loại văn bản nào?,Văn bản Thần Trụ Trời
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong văn bản Thần Trụ Trời, tác [MASKED]
### Lựa chọn:
A: Ông Đếm sao, ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú, ông Trụ Trời 
B: Ông Đếm sao, ông Tát bể, ông Đào sông, ông Xây rú, ông Trụ Trời
C: Ông Đếm sao, ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú 
D: Ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú, ông Trụ Trời",giả đã nhắc đến những vị thần nào?,"Trong văn bản Thần Trụ Trời, tác"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Theo văn bản Thần Trụ Trời, vị thần [MASKED]
### Lựa chọn:
A: Trời 
B: Ngọc Hoàng
C: Cả A và B đều đúng 
D: Thiên đế",Trụ Trời sau này được gọi là gì?,"Theo văn bản Thần Trụ Trời, vị thần"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thần thoại và sử thi [MASKED]
### Lựa chọn:
A: Đều là tác phẩm tự sự dân gian 
B: Đều kể về các vị thần
C: Đều kể về những biến cố lớn diễn ra trong đời sống cộng đồng 
D: Đều sử dụng ngôn ngữ có vần, nhịp",giống nhau ở điểm nào?,Thần thoại và sử thi
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: “Thể loại tự sự bằng văn xuôi, kể lại sự tích các vị thần sáng tạo thế giới tự nhiên và văn hóa, phản [MASKED]
### Lựa chọn:
A: Sử thi dân gian 
B: Truyền thuyết
C: Truyện thơ 
D: Thần thoại","ánh nhận thức, cách hình dung của người thời cổ về nguồn gốc thế giới và đời sống con người.” là thể loại nào?","“Thể loại tự sự bằng văn xuôi, kể lại sự tích các vị thần sáng tạo thế giới tự nhiên và văn hóa, phản"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nguyễn Tuân bắt đầu sự [MASKED]
### Lựa chọn:
A: Khi đang học thành chung 
B: Trong tù ở Thái Lan
C: Sau khi ra tù 
D: Tất cả các đáp án trên đều sai",nghiệp văn chương khi nào?,Nguyễn Tuân bắt đầu sự
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Truyện ngắn “Chữ người tử tù” của [MASKED]
### Lựa chọn:
A: Vang bóng một thời 
B: Một chuyến đi
C: Chiếc lư đồng mắt cua 
D: Hà Nội ta đánh Mĩ giỏi",Nguyễn Tuân trích từ tập nào sau đây?,Truyện ngắn “Chữ người tử tù” của
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nghệ thuật đặc sắc trong [MASKED]
### Lựa chọn:
A: Tạo dựng tình huống truyện độc đáo 
B: Cảnh trong tác phẩm được xây dựng bằng nghệ thuật tương phản, làm nổi bật sự đối lập gay gắt giữa cái đẹp và cái xấu, cái thiện và cái ác, tính cách và hoàn cảnh
C: Khắc họa tính cách nhân vật - nhân vật được dựng lên bằng bút pháp lý tưởng hóa cảm hứng lãng mạn, ngôn ngữ giàu tính tạo hình 
D: Tất cả đều đúng",tác phẩm được thể hiện ở,Nghệ thuật đặc sắc trong
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Giá trị nội dung của tác [MASKED]
### Lựa chọn:
A: Khắc họa thành công hình tượng Huấn Cao – một con người tài hoa, có cái tâm trong sáng và khí phách hiên ngang bất khuất 
B: Thể hiện quan niệm về cái đẹp, khẳng định sự bất tử của cái đẹp
C: Bộc lộ tấm lòng yêu nước thầm kín của nhà văn Nguyễn Tuân 
D: Tất cả các đáp án trên",phẩm Chữ người tử tù là,Giá trị nội dung của tác
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Để làm tốt bài nghị luận về tác phẩm truyện [MASKED]
### Lựa chọn:
A: Giải thích 
B: Chứng minh
C: Phân tích, tổng hợp 
D: Tất cả các phương án trên",(hoặc đoạn trích) cần vận dụng các phép lập luận nào?,Để làm tốt bài nghị luận về tác phẩm truyện
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ý nào sau đây không đúng khi nói về đặc điểm [MASKED]
### Lựa chọn:
A: là trình bày những nhận xét, đánh giá của mình về nhân vật, sự kiên, chủ đề hay nghệ thuật của một tác phẩm cụ thể 
B: Những nhận xét, đánh gái phải xuất phát từ nội dung và tính cách, số phận nhân vật, và nghệ thuật trong tác phẩm
C: Các nhận xét đánh giá của truyện xuất phát từ suy nghĩ chủ quan của người viết 
D: Bài nghị luận về một tác phẩm truyện ( hoặc đoạn trích) cần có bố cục mạch lạc, có lời văn chính xác, gợi cảm",của bài văn nghị luận tác phẩm truyện hoặc đoạn trích,Ý nào sau đây không đúng khi nói về đặc điểm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một bài nghị luận về tác phẩm [MASKED]
### Lựa chọn:
A: 2 phần 
B: 3 phần
C: 4 phần 
D: 5 phần",truyện (hoặc đoạn trích) gồm mấy phần?,Một bài nghị luận về tác phẩm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Phần mở bài của bài nghị luận về tác phẩm [MASKED]
### Lựa chọn:
A: Giới thiệu tác phẩm và nêu ý kiến đánh giá 
B: Nêu lí lịch và hoàn cảnh nhân vật
C: Khẳng định giá trị của tác phẩm 
D: Tất cả các phương án trên",truyện (hoặc đoạn trích) cần có nội dung nào sau đây?,Phần mở bài của bài nghị luận về tác phẩm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Từ nào trong các câu dưới đây có sử dụng từ Hán Việt? [MASKED]
### Lựa chọn:
A: Âu vàng 
B: Ngựa đá
C: Xã tắc 
D: cả A và C","""Xã tắc hai phen chồn ngựa đá Non sông nghìn thuở vững âu vàng.""",Từ nào trong các câu dưới đây có sử dụng từ Hán Việt?
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dòng nào sau đây chỉ gồm những từ Hán Việt [MASKED]
### Lựa chọn:
A: Thi ca, hội phí, tân binh, khán đài 
B: Hậu tạ, cường quốc, thiên thư, tái phạm
C: Phòng hỏa, bảo mật, thi nhân, hậu đãi 
D: Phòng gian, ái quốc, thủ môn, chiến thắng","có yếu tố chính đứng trước, yếu tố phụ đứng sau?",Dòng nào sau đây chỉ gồm những từ Hán Việt
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Từ Hán Việt là [MASKED]
### Lựa chọn:
A: Là từ được mượn từ tiếng Hán, trong đó tiếng để cấu tạo từ Hán Việt được gọi là yếu tố Hán Việt 
B: Là những từ được mượn từ tiếng Hán
C: Cả A và B đều đúng 
D: Cả A và B đều sai",những từ như thế nào?,Từ Hán Việt là
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ý nào sau đây không đúng khi nói về đặc điểm [MASKED]
### Lựa chọn:
A: là trình bày những nhận xét, đánh giá của mình về nhân vật, sự kiên, chủ đề hay nghệ thuật của một tác phẩm cụ thể 
B: Những nhận xét, đánh gái phải xuất phát từ nội dung và tính cách, số phận nhân vật, và nghệ thuật trong tác phẩm
C: Các nhận xét đánh giá của truyện xuất phát từ suy nghĩ chủ quan của người viết 
D: Bài nghị luận về một tác phẩm truyện ( hoặc đoạn trích) cần có bố cục mạch lạc, có lời văn chính xác, gợi cảm",của bài văn nghị luận tác phẩm truyện hoặc đoạn trích,Ý nào sau đây không đúng khi nói về đặc điểm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Một bài nghị luận về tác phẩm [MASKED]
### Lựa chọn:
A: 2 phần 
B: 3 phần
C: 4 phần 
D: 5 phần",truyện (hoặc đoạn trích) gồm mấy phần?,Một bài nghị luận về tác phẩm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Phần mở bài của bài nghị luận về tác phẩm [MASKED]
### Lựa chọn:
A: Giới thiệu tác phẩm và nêu ý kiến đánh giá 
B: Nêu lí lịch và hoàn cảnh nhân vật
C: Khẳng định giá trị của tác phẩm 
D: Tất cả các phương án trên",truyện (hoặc đoạn trích) cần có nội dung nào sau đây?,Phần mở bài của bài nghị luận về tác phẩm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đâu là nhiệm vụ của kết bài trong văn nghị [MASKED]
### Lựa chọn:
A: Nêu nhận định, đánh giá 
B: Giới thiệu tác phẩm và ý kiến đánh giá sơ bộ
C: Nêu sự cảm thụ của bản thân 
D: Nêu các luận điểm chính về nội dung và nghệ thuật",luận về tác phẩm truyện (hoặc đoạn trích) là gì?,Đâu là nhiệm vụ của kết bài trong văn nghị
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dòng nào sau đây không phải là yêu cầu chính [MASKED]
### Lựa chọn:
A: Nêu rõ vấn đề nghị luận 
B: Thể hiện ý kiến riêng của người viết
C: Vận dụng các phép lập luận phù hợp 
D: Lời văn gợi cảm, trau chuốt",của bài nghị luận về tác phẩm truyện (hoặc đoạn trích)?,Dòng nào sau đây không phải là yêu cầu chính
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Phần nào sau đây không thuộc phần thân bài của [MASKED]
### Lựa chọn:
A: Nêu các luận điểm chính về nội dung 
B: Nêu các luận điểm chính về nghệ thuật
C: Phân tích, chứng minh bằng các luận cứ tiêu biểu và xác thực 
D: Đánh giá chung về vấn đề nghị luận",bài văn nghị luận về tác phẩm truyện (hoặc đoạn trích)?,Phần nào sau đây không thuộc phần thân bài của
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Trong quá trình triển khai các luận điểm, [MASKED]
### Lựa chọn:
A: Viết dài để thể hiện khả năng triển khai của người viết 
B: Dùng những câu từ trau chuốt, giàu hình ảnh
C: Thể hiện sự cảm thụ và ý kiến riêng của người viết 
D: Phải tìm những nhận xét của các chuyên gia để đưa vào bài làm",luận cứ cần đáp ứng yêu cầu gì?,"Trong quá trình triển khai các luận điểm,"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Chủ đề của bài văn nghị luận tác [MASKED]
### Lựa chọn:
A: Chủ đề 
B: Nhân vật
C: Cốt truyện 
D: Nhân vật",phẩm truyện (hoặc đoạn trích) có thể là gì?,Chủ đề của bài văn nghị luận tác
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đâu là nhiệm vụ của kết bài trong văn nghị [MASKED]
### Lựa chọn:
A: Nêu nhận định, đánh giá 
B: Giới thiệu tác phẩm và ý kiến đánh giá sơ bộ
C: Nêu sự cảm thụ của bản thân 
D: Nêu các luận điểm chính về nội dung và nghệ thuật",luận về tác phẩm truyện (hoặc đoạn trích) là gì?,Đâu là nhiệm vụ của kết bài trong văn nghị
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ý nào sau đây KHÔNG ĐÚNG khi [MASKED]
### Lựa chọn:
A: Nguyễn Trãi quê gốc ở làng Nhị Khê, huyện Thường Tín, Hà Nội nhưng lớn lên ở làng Chi Ngại, huyện Chí Linh, Hải Dương 
B: Thân phụ Nguyễn Trãi là Nguyễn Phi Khanh, đỗ thái học sinh dưới triều Trần
C: Thân mẫu là Trần Thị Thái - con quan Tư đồ Trần Nguyên Đán 
D: Ông sinh năm 1308, mất năm 1442",nói về tiểu sử của Nguyễn Trãi?,Ý nào sau đây KHÔNG ĐÚNG khi
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sau khi thoát khỏi sự giam lỏng của giặc Minh, [MASKED]
### Lựa chọn:
A: Trần Quốc Tuấn 
B: Lê Lợi
C: Nguyễn Huệ 
D: Trần Nhân Tông",Nguyễn Trãi theo ai tham gia cuộc khởi nghĩa Lam Sơn?,"Sau khi thoát khỏi sự giam lỏng của giặc Minh,"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đại cáo trong nhan đề [MASKED]
### Lựa chọn:
A: Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố một việc, một vấn đề gì đó 
B: Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố những việc trọng đại đến muôn dân
C: Bài văn nghị luận được viết bằng văn biền ngẫu có độ dài và dung lượng lớn 
D: Bài văn nghị luận được viết ra vì đại nghiệp, đại sự",tác phẩm được hiểu là gì?,Đại cáo trong nhan đề
