,Question,Fed_Prompt,Label,Choosed_wrong_answer,True_answer,Subject,Grade
863,"### Câu hỏi: Ví dụ nào dưới đây minh chứng sự biến động số lượng cá thể của quần thể không theo chu kì?
A. Ở miền Bắc Việt Nam, số lượng bò sát và ếch nhái giảm vào những năm có mùa đông giá rét nhiệt xuống dưới 80C
B. Muỗi thường có nhiều khi thời tiết ấm áp và độ ẩm cao
C. []
D. Chim cu gáy xuất hiện nhiều vào thời gian thu hoạch lúa, ngô hằng năm
","Ví dụ nào dưới đây minh chứng sự biến động số lượng cá thể của quần thể không theo chu kì?
A. Ở miền Bắc Việt Nam, số lượng bò sát và ếch nhái giảm vào những năm có mùa đông giá rét nhiệt xuống dưới 80C
B. Muỗi thường có nhiều khi thời tiết ấm áp và độ ẩm cao
C. ","Ở Việt Nam, vào mùa xuân và mùa hè sâu hại xuất hiện nhiều",C,A,biology,Sinh 12
864,"### Câu hỏi: Các kiểu phân bố cá thể trong quần thể là (1)
A. (1) và (3)
B. (2) và (3)
C. []
D. các kiểu phân bố trên
","Các kiểu phân bố cá thể trong quần thể là (1)
A. (1) và (3)
B. (2) và (3)
C. ",(1) và (2),C,D,biology,Sinh 12
865,"### Câu hỏi: Tuổi bình quân của các cá thể trong quần thể gọi là
A. tuổi quần thể
B. []
C. tuổi sinh lí của quần thể
D. tuổi sinh thái của quần thể
","Tuổi bình quân của các cá thể trong quần thể gọi là
A. tuổi quần thể
B. ",tuổi thọ của quần thể,B,A,biology,Sinh 12
866,"### Câu hỏi: Tỷ lệ % ADN giống nhau của các loài so với ADN người là Tinh tinh
A. Người-Vượn Gibbon-Tinh tinh-Khỉ Rhesut-Khỉ Vervet
B. Người-Tinh tinh-Khỉ Rhesut-Vượn Gibbon-Khỉ Vervet
C. Người-Tinh tinh-Vượn Gibbon-Khỉ Rhesut-Khỉ Vervet
D. []
","Tỷ lệ % ADN giống nhau của các loài so với ADN người là Tinh tinh
A. Người-Vượn Gibbon-Tinh tinh-Khỉ Rhesut-Khỉ Vervet
B. Người-Tinh tinh-Khỉ Rhesut-Vượn Gibbon-Khỉ Vervet
C. Người-Tinh tinh-Vượn Gibbon-Khỉ Rhesut-Khỉ Vervet
D. ",Người-Tinh tinh-Vượn Gibbon-Khỉ Vervet-Khỉ Rhesut,D,C,biology,Sinh 12
867,"### Câu hỏi: Các nguyên tố cơ bản cấu tạo nên vật chất sống là
A. C, H, O và N
B. C, H và O
C. C, H, O và P
D. []
","Các nguyên tố cơ bản cấu tạo nên vật chất sống là
A. C, H, O và N
B. C, H và O
C. C, H, O và P
D. ","C, O và N",D,A,biology,Sinh 12
868,"### Câu hỏi: Quá trình tiến hóa của sự sống trên trái đất có thể chia thành các giai đoạn theo trình tự sau
A. []
B. tiến hóa hóa học => tiến hóa tiền sinh học => tiến hóa sinh học
C. tiến hóa sinh học => tiến hóa hóa học => tiến hóa tiền sinh học
D. tiến hóa tiền sinh học => tiến hóa sinh học => tiến hóa hóa học
","Quá trình tiến hóa của sự sống trên trái đất có thể chia thành các giai đoạn theo trình tự sau
A. ",tiến hóa tiền sinh học => tiến hóa hóa học => tiến hóa sinh học,A,B,biology,Sinh 12
869,"### Câu hỏi: Cây mọc trong môi trường ánh sáng chỉ chiếu từ một phía có đặc điểm
A. thân thẳng đứng, cành phân bố tỏa đều quanh thân
B. []
C. thân uốn cong, ngọn cây vươn về phía ngược chiều với nguồn sáng
D. thân uốn cong, ngọn cây vươn về phía nguồn sáng
","Cây mọc trong môi trường ánh sáng chỉ chiếu từ một phía có đặc điểm
A. thân thẳng đứng, cành phân bố tỏa đều quanh thân
B. ","thân thẳng đứng, ngọn cây vươn lên tầng vượt tán",B,D,biology,Sinh 12
870,"### Câu hỏi: Nhiều nhà khoa học đã công nhận loài người được hình thành bằng con đường
A. địa lí
B. đa bội hóa khác nguồn
C. cấu trúc lại bộ NST
D. []
","Nhiều nhà khoa học đã công nhận loài người được hình thành bằng con đường
A. địa lí
B. đa bội hóa khác nguồn
C. cấu trúc lại bộ NST
D. ",đa bội hóa cùng nguồn,D,C,biology,Sinh 12
871,"### Câu hỏi: Các hình thức cách li sinh sản trước hợp tử gồm có
A. cách li cơ học, cách li tập tính và cách li sinh thái
B. cách li nơi ở, cách li tập tính, cách li thời gian, cách li sinh thái và cách li cơ học
C. []
D. cách li tập tính, cách li thời gian và cách li cơ học
","Các hình thức cách li sinh sản trước hợp tử gồm có
A. cách li cơ học, cách li tập tính và cách li sinh thái
B. cách li nơi ở, cách li tập tính, cách li thời gian, cách li sinh thái và cách li cơ học
C. ","cách li nơi ở, cách li tập tính, cách li thời gian và cách li cơ học",C,A,biology,Sinh 12
872,"### Câu hỏi: Các cây khác loài có cấu tạo hoa khác nhau nên hạt phấn của loài cây này không thể thụ phấn cho hoa của loài cây khác là ví dụ minh chứng của hình thức cách li sinh sản nào?
A. Cách li tập tính
B. Cách li cơ học
C. []
D. Cách li thời gian
","Các cây khác loài có cấu tạo hoa khác nhau nên hạt phấn của loài cây này không thể thụ phấn cho hoa của loài cây khác là ví dụ minh chứng của hình thức cách li sinh sản nào?
A. Cách li tập tính
B. Cách li cơ học
C. ",Cách li nơi ở,C,B,biology,Sinh 12
873,"### Câu hỏi: Sự phát triển và sinh sản ưu thế của các kiểu gen thích nghi là kết quả của chọn lọc tự nhiên theo
A. quan niệm Lamac
B. quan niệm hiện đại
C. quan niệm của Đacuyn
D. []
","Sự phát triển và sinh sản ưu thế của các kiểu gen thích nghi là kết quả của chọn lọc tự nhiên theo
A. quan niệm Lamac
B. quan niệm hiện đại
C. quan niệm của Đacuyn
D. ",quan niệm Kimura,D,B,biology,Sinh 12
874,"### Câu hỏi: Loài sâu có tổng nhiệt hữu hiệu là 5600C/ngày, có ngưỡng nhiệt phát triển là 100C, nhiệt trung bình của mà hè là 300C thì số ngày trung bình của một thế hệ là
A. 18 ngày
B. []
C. 38 ngày
D. 28 ngày
","Loài sâu có tổng nhiệt hữu hiệu là 5600C/ngày, có ngưỡng nhiệt phát triển là 100C, nhiệt trung bình của mà hè là 300C thì số ngày trung bình của một thế hệ là
A. 18 ngày
B. ",8 ngày,B,D,biology,Sinh 12
875,"### Câu hỏi: Trong lịch sử phát triển của sinh vật trên Trái Đất, dương xỉ phát triển mạnh, thực vật có hạt xuất hiện; lưỡng cư ngự trị; phát sinh bò sát ở
A. Kỉ thứ ba đại Tân sinh
B. Kỉ cacbon (than đá) đại Cổ sinh
C. []
D. Kỉ thứ tư đại Tân sinh
","Trong lịch sử phát triển của sinh vật trên Trái Đất, dương xỉ phát triển mạnh, thực vật có hạt xuất hiện; lưỡng cư ngự trị; phát sinh bò sát ở
A. Kỉ thứ ba đại Tân sinh
B. Kỉ cacbon (than đá) đại Cổ sinh
C. ",Kỉ Jura đại Trung sinh,C,B,biology,Sinh 12
876,"### Câu hỏi: Chuyển đời sống dưới nước lên cạn là bước ngoặc quan trọng trong quá trình phát triển của sinh giới xảy ra ở đại nào?
A. Đại Cổ sinh
B. Đại Nguyên sinh
C. []
D. Đại Trung sinh
","Chuyển đời sống dưới nước lên cạn là bước ngoặc quan trọng trong quá trình phát triển của sinh giới xảy ra ở đại nào?
A. Đại Cổ sinh
B. Đại Nguyên sinh
C. ",Đại Tân sinh,C,A,biology,Sinh 12
877,"### Câu hỏi: Trong điều kiện môi trường tối ưu, quần thể tăng trưởng theo đường cong tăng trưởng dạng
A. chữ L
B. chữ J
C. []
D. chữ Z
","Trong điều kiện môi trường tối ưu, quần thể tăng trưởng theo đường cong tăng trưởng dạng
A. chữ L
B. chữ J
C. ",chữ S,C,B,biology,Sinh 12
878,"### Câu hỏi: Nhân tố chính hình thành nên các quần thể sinh vật thích nghi với môi trường là
A. di-nhập gen và các yếu tố ngẫu nhiên
B. []
C. giao phối không ngẫu nhiên
D. chọn lọc tự nhiên
","Nhân tố chính hình thành nên các quần thể sinh vật thích nghi với môi trường là
A. di-nhập gen và các yếu tố ngẫu nhiên
B. ",đột biến,B,D,biology,Sinh 12
879,"### Câu hỏi: Con người đã nhanh chóng trở thành loài thống trị trong tự nhiên, có ảnh hưởng nhiều đến sự tiến hóa của các loài khác và có khả năng điều chỉnh hướng tiến hóa của chính mình nhờ
A. tiến hóa nhỏ
B. tiến hóa văn hóa
C. []
D. tiến hóa lớn
","Con người đã nhanh chóng trở thành loài thống trị trong tự nhiên, có ảnh hưởng nhiều đến sự tiến hóa của các loài khác và có khả năng điều chỉnh hướng tiến hóa của chính mình nhờ
A. tiến hóa nhỏ
B. tiến hóa văn hóa
C. ",tiến hóa sinh học,C,B,biology,Sinh 12
880,"### Câu hỏi: Hai loài cùng có lợi khi sống chung và không nhất thiết phải có nhau là đặc điểm của mối quan hệ
A. hội sinh
B. cộng sinh
C. []
D. hợp tác
","Hai loài cùng có lợi khi sống chung và không nhất thiết phải có nhau là đặc điểm của mối quan hệ
A. hội sinh
B. cộng sinh
C. ",cạnh tranh,C,D,biology,Sinh 12
881,"### Câu hỏi: Ý nghĩa sinh thái của phân bố đồng đều là
A. []
B. tạo điều kiện các cá thể hỗ trợ nhau chống lại các điều kiện bất lợi của môi trường và tận dụng nguồn sống tiềm tàng trong môi trường
C. làm giảm mức độ cạnh tranh giữa các cá thể trong quần thể
D. tạo điều kiện các cá thể hỗ trợ nhau chống lại các điều kiện bất lợi của môi trường
","Ý nghĩa sinh thái của phân bố đồng đều là
A. ",sinh vật tận dụng nguồn sống tiềm tàng trong môi trường,A,C,biology,Sinh 12
882,"### Câu hỏi: Ví dụ nào dưới đây không phải là mối quan hệ hỗ trợ giữa các cá thể trong quần thể?
A. Mối quan hệ giữa vi khuẩn sống trong ruột mối và mối
B. Các cây thông nhựa liền rễ nhau
C. Mối quan hệ giữa các cá thể trong nhóm cây bạch đàn
D. []
","Ví dụ nào dưới đây không phải là mối quan hệ hỗ trợ giữa các cá thể trong quần thể?
A. Mối quan hệ giữa vi khuẩn sống trong ruột mối và mối
B. Các cây thông nhựa liền rễ nhau
C. Mối quan hệ giữa các cá thể trong nhóm cây bạch đàn
D. ",Mối quan hệ giữa các cá thể trong đàn chó sói,D,A,biology,Sinh 12
883,"### Câu hỏi: Với loài kiến nâu, nếu đẻ trứng ở nhiệt độ thấp hơn 200C thì trứng nở ra toàn là cá thể cái; nếu đẻ trứng ở nhiệt độ trên 200C thì trứng nở ra hầu hết là cá thể đực là ví dụ chứng tỏ nhân tố nào đã ảnh hưởng tới tỉ lệ giới tính?
A. Dinh dưỡng
B. Nhiệt độ
C. []
D. Tập tính sinh sản
","Với loài kiến nâu, nếu đẻ trứng ở nhiệt độ thấp hơn 200C thì trứng nở ra toàn là cá thể cái; nếu đẻ trứng ở nhiệt độ trên 200C thì trứng nở ra hầu hết là cá thể đực là ví dụ chứng tỏ nhân tố nào đã ảnh hưởng tới tỉ lệ giới tính?
A. Dinh dưỡng
B. Nhiệt độ
C. ",Sinh thái sinh sản,C,B,biology,Sinh 12
884,"### Câu hỏi: Các bằng chứng hóa thạch cho thấy loài xuất hiện sớm nhất trong chi Homo (người cổ) là loài
A. H.neanderthalensis
B. H.Habilis
C. []
D. H.erectus
","Các bằng chứng hóa thạch cho thấy loài xuất hiện sớm nhất trong chi Homo (người cổ) là loài
A. H.neanderthalensis
B. H.Habilis
C. ",H.sapiens,C,B,biology,Sinh 12
885,"### Câu hỏi: Quần thể bị suy thoái khi
A. []
B. mức sinh sản + nhập cư < mức tử vong + xuất cư
C. mức sinh sản + nhập cư = mức tử vong + xuất cư
D. mức sinh sản + nhập cư > mức tử vong + xuất cư
","Quần thể bị suy thoái khi
A. ",mức sinh sản + xuất cư = mức tử vong + nhập cư,A,B,biology,Sinh 12
886,"### Câu hỏi: Trong hệ sinh thái, phát biểu nào dưới đây là đúng?
A. Sự thất thoát năng lượng qua mỗi bậc dinh dưỡng là không đáng kể
B. Sự chuyển hóa vật chất diễn ra theo chu trình
C. Sự biến đổi năng lượng diễn ra theo chu trình
D. []
","Trong hệ sinh thái, phát biểu nào dưới đây là đúng?
A. Sự thất thoát năng lượng qua mỗi bậc dinh dưỡng là không đáng kể
B. Sự chuyển hóa vật chất diễn ra theo chu trình
C. Sự biến đổi năng lượng diễn ra theo chu trình
D. ",Năng lượng của sinh vật sản xuất bao giờ cũng nhỏ hơn năng lượng của sinh vật tiêu thụ nó,D,B,biology,Sinh 12
887,"### Câu hỏi: Với tiến hóa, giao phối ngẫu nhiên có vai trò
A. []
B. định hướng quá trình tiến hóa
C. phát tán đột biến trong quần thể, cung cấp nguyên liệu thứ cấp cho tiến hóa
D. cùng với chọn lọc tự nhiên làm tăng tần số các alen trội có hại trong cùng quần thể
","Với tiến hóa, giao phối ngẫu nhiên có vai trò
A. ",cung cấp nguyên liệu sơ cấp cho tiến hóa,A,C,biology,Sinh 12
888,"### Câu hỏi: Trong rừng mưa nhiệt đới, những cây thân gỗ có chiều cao vượt lên tầng trên của tán rừng thuộc nhóm thực vật
A. ưa sáng
B. []
C. ưa bóng
D. ưa bóng và ưa ẩm
","Trong rừng mưa nhiệt đới, những cây thân gỗ có chiều cao vượt lên tầng trên của tán rừng thuộc nhóm thực vật
A. ưa sáng
B. ",chịu bóng,B,A,biology,Sinh 12
889,"### Câu hỏi: Trong các mối quan hệ sinh học giữa các loài sau đây, quan hệ nào là kiểu quan hệ cộng sinh?
A. []
B. Lúa và cỏ dại trong cùng một ruộng lúa
C. Mối và trùng roi sống trong ruột mối
D. Chim ăn sâu và sâu ăn lá
","Trong các mối quan hệ sinh học giữa các loài sau đây, quan hệ nào là kiểu quan hệ cộng sinh?
A. ",Lợn và giun đũa sống trong ruột lợn,A,C,biology,Sinh 12
890,"### Câu hỏi: Thằn lằn bóng đuôi dài là
A. Động vật biến nhiệt
B. Động vật hằng nhiệt
C. Động vật đẳng nhiệt
D. []
","Thằn lằn bóng đuôi dài là
A. Động vật biến nhiệt
B. Động vật hằng nhiệt
C. Động vật đẳng nhiệt
D. ",Không có nhiệt độ cơ thể,D,A,biology,Sinh 12
