predict,label,score,model
Chảy theo hướng từ nam lên bắc.,Mạng lưới sông dày đặc.,0.0,vistral_7b_mini_logging_file_domain
Giao thông và thủy điện. ,Cung cấp nước cho sản xuất.,0.0,vistral_7b_mini_logging_file_domain
tăng. ,Tất cả đều sai.,0.0,vistral_7b_mini_logging_file_domain
"Đông Nam Á, Tây Nam Á, Nam Á.","Bắc Á, Đông Á, Đông Nam Á",0.5333333333333333,vistral_7b_mini_logging_file_domain
Châu Âu,Nam Á.,0.0,vistral_7b_mini_logging_file_domain
Từ 1 đến 50 $người/km^2$.,Từ 1 đến 50 $người/km^2$.,1.0,vistral_7b_mini_logging_file_domain
Có mật độ dân số cao.,Có đồng bằng màu mỡ.,0.1818181818181818,vistral_7b_mini_logging_file_domain
"Đồ sứ, tơ lụa","Gia vị, hương liệu",0.0,vistral_7b_mini_logging_file_domain
1986,1985,0.0,vistral_7b_mini_logging_file_domain
Trung Quốc,Trung Quốc.,1.0,vistral_7b_mini_logging_file_domain
"Cả 3 ý A,B,C. ",Vùng trời,0.0,vistral_7b_mini_logging_file_domain
"Tham quan, du lịch.",Khảo sát thực tế.,0.0,vistral_7b_mini_logging_file_domain
Lào Cai ,Cà Mau,0.0,vistral_7b_mini_logging_file_domain
Cà Mau,Bến Tre,0.0,vistral_7b_mini_logging_file_domain
"Vị trí cầu nối giữa đất liền và biển, giữa các nước Đông Nam Á đất liền và Đông Nam Á hải đảo",Nằm trong vùng nội chí tuyến.,0.0,vistral_7b_mini_logging_file_domain
"Bru-nây, In-đô-nê-xi-a, Xin-ga-po, Ma-lai-xi-a, Thái Lan, Mi-an-ma, Cam-pu-chia, Trung Quốc. ","Trung Quôc, Phi-lip-pin, Lào, Cam-pu-chia, Ma-lai-xi-a, Bru-nây, In-đô-nê-xi-a, Thái Lan.",0.4000000000000001,vistral_7b_mini_logging_file_domain
Biển Đông,Biển Xu-Lu,0.5,vistral_7b_mini_logging_file_domain
Thái Bình Dương và Ấn Độ Dương,Ấn Độ Dương và Đại Tây Dương,0.42857142857142855,vistral_7b_mini_logging_file_domain
Mùa đông gió có hướng đông bắc; mùa hạ có hướng tây nam khu vực vịnh Bắc Bộ có hướng nam. ,Quanh năm chung 1 chế độ gió.,0.07142857142857142,vistral_7b_mini_logging_file_domain
3,2,0.0,vistral_7b_mini_logging_file_domain
"Vòm sông Chảy, Hoàng Liên Sơn, cánh cung Bắc Trường Sơn, khôi nhô Kon Tum. ","Vòm sông Chảy, Hoàng Liên Sơn, Bạch Mã, khối nhô Kon Tum.",0.6666666666666665,vistral_7b_mini_logging_file_domain
"Sông Mã, Pu Hoạt.","Việt Bắc, Hoàng Liên Sơn.",0.0,vistral_7b_mini_logging_file_domain
Giai đoạn Trung sinh ,Giai đoạn Trung sinh,1.0,vistral_7b_mini_logging_file_domain
40 loại ,40 loại,1.0,vistral_7b_mini_logging_file_domain
Khí,Khí,1.0,vistral_7b_mini_logging_file_domain
Vừa và nhỏ,Nhỏ,0.5,vistral_7b_mini_logging_file_domain
Khai thác sử dụng còn lãng phí.,"Một số khoáng sản có nguy cơ cạn kiệt,",0.0,vistral_7b_mini_logging_file_domain
Đồng bằng sông Hồng. ,Đồng bằng Bắc Trung Bộ,0.4444444444444445,vistral_7b_mini_logging_file_domain
2,2,1.0,vistral_7b_mini_logging_file_domain
"Môi trường, chất lượng cuộc sống.","Sự phát triển kinh tế, chất lượng cuộc sống.",0.5333333333333333,vistral_7b_mini_logging_file_domain
"79,7 triệu người","74,5 triệu người",0.6666666666666666,vistral_7b_mini_logging_file_domain
Thấp,Thấp,1.0,vistral_7b_mini_logging_file_domain
26%,25%,0.0,vistral_7b_mini_logging_file_domain
"Các nhà máy, xí nghiệp còn ít",Nguồn lao động tăng nhanh,0.0,vistral_7b_mini_logging_file_domain
Công nghiệp,Công nghiệp Xây dựng,0.6666666666666666,vistral_7b_mini_logging_file_domain
Giảm tỷ trọng trong tất cả các ngành.,"Giảm tỉ trọng lao động trong ngành nông, lâm, ngư nghiệp, tăng tỉ trọng lao độgn trong ngành công nghiệp và dịch vụ.",0.25806451612903225,vistral_7b_mini_logging_file_domain
"Tỉ trọng cao hơn nông –lâm- ngư nghiệp, nhưng còn thấp hơn công nghiệp, xây dựng và ít biến động.",Chiếm tỉ trọng cao nhưng xu hướng còn biến động.,0.4666666666666667,vistral_7b_mini_logging_file_domain
1975,1975,1.0,vistral_7b_mini_logging_file_domain
Dịch vụ,Dịch vụ,1.0,vistral_7b_mini_logging_file_domain
Trong nông nghiệp đã hình thành các vùng chuyên canh.,"Giảm tỉ trọng khu vực nông, lâm, ngư nghiệp.",0.2105263157894737,vistral_7b_mini_logging_file_domain
Chúng là nguồn cung cấp hữu cơ để tăng độ phì cho đất.,Sinh vật là tư liệu sản xuất không thể thay thế được của nông nghiệp.,0.07142857142857144,vistral_7b_mini_logging_file_domain
Yếu tố tự nhiên ,Tất cả các yếu tố trên,0.4,vistral_7b_mini_logging_file_domain
Đất đỏ bazan,Phù sa,0.0,vistral_7b_mini_logging_file_domain
"Tăng tỉ trọng cây công nghiệp hàng năm, giảm tỉ trọng cây công nghiệp lâu năm.","Tăng tỉ trọng cây cây lương thực, giảm tỉ trọng cây công nghiệp.",0.6896551724137931,vistral_7b_mini_logging_file_domain
Đứng thứ ba thế giới.,Xếp thứ tư thế giới.,0.6,vistral_7b_mini_logging_file_domain
Cơ sở vật chất cho chăn nuôi còn yếu kém,"Giống gia súc, gia cầm có chất lượng thấp.",0.10526315789473685,vistral_7b_mini_logging_file_domain
Rừng trồng. ,Tất cả các loại rừng trên.,0.25,vistral_7b_mini_logging_file_domain
"Rừng phòng hộ, rừng nguyên sinh và rừng đặc dụng","Rừng sản xuất, rừng sinh thái và rừng phòng hộ",0.5,vistral_7b_mini_logging_file_domain
Rừng trồng ,Rừng phòng hộ,0.4,vistral_7b_mini_logging_file_domain
Đồng Nai ,Tây Ninh,0.0,vistral_7b_mini_logging_file_domain
8 ,8,1.0,vistral_7b_mini_logging_file_domain
Đất phù sa và đất xám,Đát xám và đất phù sa,0.5,vistral_7b_mini_logging_file_domain
"Nông nghiệp, thủy sản, lâm nghiệp","Chế biến lương thực- thực phẩm, cơ khí",0.0,vistral_7b_mini_logging_file_domain
Cà phê,Điều,0.0,vistral_7b_mini_logging_file_domain
50%,90%,0.0,vistral_7b_mini_logging_file_domain
Vùng Đông Nam Bộ không có ngành dịch vụ nào,Vùng nhận được đầu tư nước ngoài chiếm tỉ lệ cao nhất cả nước,0.08333333333333333,vistral_7b_mini_logging_file_domain
TP Hồ Chí Minh,Vũng Tàu,0.0,vistral_7b_mini_logging_file_domain
Cà phê ,Hàng nông sản,0.0,vistral_7b_mini_logging_file_domain
Nằm ở cực Nam tổ quốc,Toàn bộ diện tích là đồng bằng,0.0,vistral_7b_mini_logging_file_domain
Sản xuất lúa gạo nhiều nhất ,Xuất khẩu nông sản nhiều nhất,0.5,vistral_7b_mini_logging_file_domain
$30 000 km^{2}$,$20 000 km^{2}$,0.6666666666666666,vistral_7b_mini_logging_file_domain
Thiếu nước ngọt,Cháy rừng,0.0,vistral_7b_mini_logging_file_domain
Nông nghiệp,Giao thông,0.0,vistral_7b_mini_logging_file_domain
Chế biến thủy sản ,Cơ khí,0.0,vistral_7b_mini_logging_file_domain
Đường bộ,Đường bộ,1.0,vistral_7b_mini_logging_file_domain
Chợ nổi,Chợ gỗ,0.5,vistral_7b_mini_logging_file_domain
"Khơ me, Chăm, Hoa.","Gia Rai, Ê Đê, Ba Na.",0.0,vistral_7b_mini_logging_file_domain
200 hải lí tính từ đường cơ sở,212 hải lí tính từ giới hạn ngoài của lãnh hải,0.4210526315789474,vistral_7b_mini_logging_file_domain
3 bộ phận,3 bộ phận,1.0,vistral_7b_mini_logging_file_domain
Phú Quốc,Cát Bà,0.0,vistral_7b_mini_logging_file_domain
Dân số là tổng số dân ở một địa phương trong một thời điểm nhất định.,Dân số là nguồn lao động.,0.2727272727272727,vistral_7b_mini_logging_file_domain
"6,16 tỉ người",5 tỉ người.,0.6666666666666666,vistral_7b_mini_logging_file_domain
Một biểu đồ hình tròn,Một đường thẳng,0.25,vistral_7b_mini_logging_file_domain
16-18 tuổi ,0-17 tuổi,0.5,vistral_7b_mini_logging_file_domain
Nhà ở,"Thiếu nhà ở, thất nghiệp",0.5714285714285715,vistral_7b_mini_logging_file_domain
Từ thế kỷ XX – thế kỷ XXI ,Từ thế kỷ XX – nay.,0.7142857142857143,vistral_7b_mini_logging_file_domain
100% ,250%.,0.0,vistral_7b_mini_logging_file_domain
Đồng đều,Đều,0.6666666666666666,vistral_7b_mini_logging_file_domain
"Đồng bằng, ven biển",Nông thôn,0.0,vistral_7b_mini_logging_file_domain
Bắc Mỹ.,Đông Nam Á.,0.0,vistral_7b_mini_logging_file_domain
tóc],bàn tay.,0.0,vistral_7b_mini_logging_file_domain
tỷ lệ giới tính.,gia tăng dân số tự nhiên.,0.0,vistral_7b_mini_logging_file_domain
"Đông Á, Đông Nam Á, Đông Bắc Hoa Kì.","Bắc Á, Bắc Phi, Đông Bắc Hoa Kì.",0.5882352941176471,vistral_7b_mini_logging_file_domain
"Châu Âu, Đông Á.","Đông Bắc Hoa Kì, Nam Á.",0.4,vistral_7b_mini_logging_file_domain
"Da trắng, tóc vàng.","Da vàng, tóc đen.",0.5,vistral_7b_mini_logging_file_domain
Nông thôn,Dân cư không tập trung với mật độ cao như thành thị,0.0,vistral_7b_mini_logging_file_domain
Năm loại hình ,Năm loại hình.,1.0,vistral_7b_mini_logging_file_domain
Sản xuất công nghiệp,Sản xuất công nghiệp,1.0,vistral_7b_mini_logging_file_domain
Thành phố ,Xã.,0.0,vistral_7b_mini_logging_file_domain
Ấn Độ,Nhật,0.0,vistral_7b_mini_logging_file_domain
Tuổi trung bình của dân số.,Các độ tuổi của dân số.,0.6666666666666666,vistral_7b_mini_logging_file_domain
"Tỉ lệ sinh cao, tỉ lệ tử giảm.","Tỉ lệ sinh giảm, tỉ lệ tử giảm.",0.875,vistral_7b_mini_logging_file_domain
Châu Phi.,Bắc Mĩ.,0.0,vistral_7b_mini_logging_file_domain
Châu Phi.,Châu Phi.,1.0,vistral_7b_mini_logging_file_domain
"9,9 tỉ người.",10 tỉ người.,0.6666666666666666,vistral_7b_mini_logging_file_domain
Châu Nam Cực,Châu Phi.,0.4,vistral_7b_mini_logging_file_domain
Sự tương quan giữa số trẻ sinh ra và số người chuyển đi trong một năm.,Sự tương quan giữa số trẻ sinh ra và số người từ nơi khác đến trong một năm.,0.823529411764706,vistral_7b_mini_logging_file_domain
Sự tương quan giữa số trẻ sinh ra và số người từ nơi khác đến. ,Sự tương quan giữa số trẻ sinh ra và số người chết đi.,0.7857142857142856,vistral_7b_mini_logging_file_domain
"ven biển, các con sông lớn.",các trục giao thông lớn.,0.3636363636363636,vistral_7b_mini_logging_file_domain
Đặc điểm hình thái.,Vóc dáng,0.0,vistral_7b_mini_logging_file_domain
Năm ,Năm.,1.0,vistral_7b_mini_logging_file_domain
"thuận lợi cho cư trú, giao lưu phát triển kinh tế. ",ít chịu ảnh hưởng của thiên tai.,0.0,vistral_7b_mini_logging_file_domain
châu Phi. ,châu Phi.,1.0,vistral_7b_mini_logging_file_domain
Sự tiến bộ của khoa học kĩ thuật.,tài nguyên thiên nhiên.,0.0,vistral_7b_mini_logging_file_domain
Châu Âu.,châu Âu.,1.0,vistral_7b_mini_logging_file_domain
Xã,Quận,0.0,vistral_7b_mini_logging_file_domain
"Thiếu nhà ở, ách tắc giao thông",Thất nghiệp,0.0,vistral_7b_mini_logging_file_domain
Bắc Kinh.,Thiên Tân.,0.0,vistral_7b_mini_logging_file_domain
Niu-I-oóc và Thượng Hải. ,Pa-ri và Tô-ki-ô.,0.28571428571428575,vistral_7b_mini_logging_file_domain
"Vùng nước tiếp giáp với đất liền, ở phía trong đường cơ sở. ",Vùng nước ở phía ngoài đường cơ sở với chiều rộng 12 hải lí.,0.5185185185185186,vistral_7b_mini_logging_file_domain
Ảnh hưởng của Biển Đông cùng với các bức chắn địa hình.,"Sự phân hóa phức tạp của địa hình vùng núi, trung du và đồng bằng ven biển.",0.20689655172413793,vistral_7b_mini_logging_file_domain
nằm giữa sông Hồng và sông Cả ,nằm ở phía nam dãy Bạch Mã,0.14285714285714285,vistral_7b_mini_logging_file_domain
Đồi núi thấp chiếm 85% diện tích lãnh thổ.,Nước ta nằm tiếp giáp Biển Đông.,0.0,vistral_7b_mini_logging_file_domain
"Động đất, trượt lở đất","lũ ống, lũ quét      ",0.0,vistral_7b_mini_logging_file_domain
Cao hơn và ít bằng phẳng hơn ,Cao hơn và ít bằng phẳng hơn,1.0,vistral_7b_mini_logging_file_domain
Khí hậu,Địa hình,0.0,vistral_7b_mini_logging_file_domain
Biển Đông.  ,Vịnh Thái Lan.,0.0,vistral_7b_mini_logging_file_domain
"trong năm, Mặt Trời qua thiên đỉnh hai lần","trong năm, Mặt Trời luôn đứng cao trên đường chân trời",0.39999999999999997,vistral_7b_mini_logging_file_domain
Tây Bắc Bộ.,Duyên Hải Nam Trung Bộ.,0.25,vistral_7b_mini_logging_file_domain
Nhiều sông lớn. ,Mật độ sông lớn,0.5714285714285715,vistral_7b_mini_logging_file_domain
xói mòn,xói mòn – rửa trôi,0.5714285714285715,vistral_7b_mini_logging_file_domain
"Đất phù sa, đất phèn, đất mặn",Đất xám      ,0.22222222222222224,vistral_7b_mini_logging_file_domain
Rừng mưa Amazon. ,Đới rừng nhiệt đới ẩm gió mùa.,0.2,vistral_7b_mini_logging_file_domain
Hệ sinh thái rừng cận nhiệt đới phát triển trên đất feralit không có mùn. ,Hệ sinh thái rừng nhiệt đới thường xanh trên đá vôi.,0.5384615384615385,vistral_7b_mini_logging_file_domain
chảy theo hướng tây bắc – đông nam,chảy theo hướng tây - đông,0.7692307692307693,vistral_7b_mini_logging_file_domain
"những thành tựu trong phát triển văn hoá, giáo dục, y tế.",việc tăng cường xuất khẩu lao động sang các nước phát triển.,0.16666666666666666,vistral_7b_mini_logging_file_domain
quốc doanh. ,tư nhân.,0.0,vistral_7b_mini_logging_file_domain
tạo ra sự chuyển dịch cơ cấu kinh tế.  ,tăng cường cơ sở vật chất kĩ thuật.,0.11764705882352941,vistral_7b_mini_logging_file_domain
Tỷ lệ đô thị hóa còn thấp so với các nước trong khu vực và trên thế giới. ,Nếp sống đô thị và nông thôn còn xen lẫn vào nhau.,0.2,vistral_7b_mini_logging_file_domain
Không có sự chuyển dịch cơ cấu nội bộ ngành nông nghiệp. ,"Giảm tỉ trọng cây lương thực thực, tăng tỉ trọng cây công nghiệp.",0.08,vistral_7b_mini_logging_file_domain
"tăng tỉ trọng khu vực III, tăng tỉ trọng khu vực I.","giảm tỉ trọng khu vực I, giảm tỉ trọng khu vực II.",0.6666666666666666,vistral_7b_mini_logging_file_domain
"Sử dụng nhiều sức người, năng suất lao động thấp","Sản xuất nhỏ, công cụ thủ công",0.0,vistral_7b_mini_logging_file_domain
"Trồng trọt, chăn nuôi nhỏ, phân tán",Gắn liền với công nghiệp chế biến và dịch vụ nông nghiệp,0.0,vistral_7b_mini_logging_file_domain
có thị trường tiêu thụ sản phẩm chăn nuôi gia cầm. ,nhiều giống gia cầm cho năng suất cao.,0.2105263157894737,vistral_7b_mini_logging_file_domain
Từ đất nông nghiệp sang đất thổ cư. ,Từ đất lâm nghiệp sang nông nghiệp. ,0.5333333333333333,vistral_7b_mini_logging_file_domain
Cải tạo để trồng lúa và nuôi thủy sản nước ngọt,Tiếp tục trồng rừng và mở rộng diện tích rừng,0.1904761904761905,vistral_7b_mini_logging_file_domain
Vịnh Bắc Bộ,Hải Phòng- Nam Định,0.0,vistral_7b_mini_logging_file_domain
Tây Nguyên. ,duyên hải Nam Trung Bộ.,0.0,vistral_7b_mini_logging_file_domain
Đồng bằng sông Cửu Long.     ,Bắc Trung Bộ.,0.0,vistral_7b_mini_logging_file_domain
Công nghiệp điện tử ,Công nghiệp sành sứ và thủy tinh,0.36363636363636365,vistral_7b_mini_logging_file_domain
Đồng bằng sông Hồng,Đồng bằng sông Hồng      ,1.0,vistral_7b_mini_logging_file_domain
Làm nhiên liệu cho các nhà máy nhiệt điện và xuất khẩu để thu ngoại tệ,Làm nguyên liệu cho sản xuất phân đạm,0.3333333333333333,vistral_7b_mini_logging_file_domain
Có sự cạnh tranh mạnh mẽ ,Có cơ sở vật chất kĩ thuật hiện đại,0.13333333333333333,vistral_7b_mini_logging_file_domain
Bắc Trung Bộ và Duyên hải Nam Trung Bộ,Đồng bằng sông Hồng và đồng bằng song Cửu Long,0.10526315789473685,vistral_7b_mini_logging_file_domain
